train_id,event_type,event_id,text,goal_info,match_info,match_result,card_info,substitution
27835301,:goal_info:,3,"Chỉ vài phút sau (35’), chính cầu thủ người Tây Ban Nha này đã nâng tỷ số lên thành 2-0 cho man City",1,0,0,0,0
27835301,:goal_info:,4," Hiệp 1 những tưởng đã khép lại tại đây nhưng không. Đến phút 44, Guendogan thực hiện một cú cứa lòng bên ngoài vòng 16m50 rất hiểm hóc đánh bại thủ thành Etheridge. Bị thủng lưới 3 bàn chỉ trong hiệp 1, Cardiff dường như không còn ý chí chiến đấu",1,0,0,0,0
27835301,:goal_info:,5,"Sang hiệp 2, Man City đá như dạo chơi trên sân của Cardiff. Họ dễ dàng có thêm 2 bàn thắng nữa vào những phút cuối trận đều do công của Riyad Mahrez",1,0,0,0,0
27835301,:match_result:,6,"Thắng chung cuộc với tỷ số 5-0, Man City nhẹ nhàng chiếm lấy ngôi nhì bảng và xếp sau đội đứng đầu Liverpool 2 điểm",0,0,1,0,0
27835301,:goal_info:,7,"Ghi bàn: Aguero (32’), Bernardo Silva (35’), Guendogan (44’). Mahrez (67’, 89’)",1,0,0,0,0
27835486,:goal_info:,1,"Atletico: Soria (14’, og), Lemar (60’)",1,0,0,0,0
27835486,:card_info:,2,Getafe: Alejo (67’),0,0,0,1,0
27835486,:match_result:,3,Getafe 0-2 Atletico Madrid,0,0,1,0,0
27835486,:match_info:,4,"Dù có lợi thế sân nhà, Getafe đã nhập cuộc với tâm thế của một đội cửa dưới. Họ sớm co cụm về sân nhà và chịu trận trước những pha lên bóng của Atletico",0,1,0,0,0
27835486,:goal_info:,5,"Ngay phút thứ 13, Atletico cướp được bóng ở giữa sân và tổ chức phản công. Quan sát thấy thủ môn David Soria lên cao, Antoine Griezmann quyết định bấm bóng từ khá xa, nhưng lại không chính xác. Chỉ sau đó 1 phút, hậu vệ Getafe tiếp tục để mất bóng nguy hiểm ngay ngoài vòng cấm. Bóng đến chân Thomas Lemar và cú sút xa của tiền vệ người Pháp đã đập mép dưới xà ngang rồi bật vào người thủ môn Soria bay vào lưới",1,0,0,0,0
27835486,:goal_info:,6,"Trong pha phản công ở phút 60, Koke đã có đường chọc khe thông minh để Lemar thoát xuống, vượt qua cả thủ thành Soria rồi sút vào lưới trống nhân đôi cách biệt.",1,0,0,0,0
27835486,:card_info:,7,"Tỷ số là 2-0 nghiêng về Atletico và tình thế càng trở nên bất lợi cho Getafe khi 7 phút sau, họ còn rơi vào thế mất người khi cầu thủ vào thay người Ivan Alejo nhận thẻ đỏ trực tiếp vì pha vào bóng bằng gầm giày với Saul Niguez",0,0,0,1,0
27836093,:goal_info:,1,Real: Asensio (41’),1,0,0,0,0
27836093,:match_result:,2,Real Madrid 1-0 Espanyol,0,0,1,0,0
27836093,:match_info:,3,"Trở về La Liga sau trận đấu mất sức tại Champions League, không ngạc nhiên khi HLV Lopetegui cất cả Gareth Bale lẫn Marcelo trên băng ghế dự bị. Thực tế là Real Madrid không cần tới đội hình mạnh nhất vẫn có thể áp đảo Espanyol",0,1,0,0,0
27836093,:goal_info:,4," Tuy nhiên, cho đến trước khi có được bàn thắng vào phút 41 nhờ công lớn của… trợ lý trọng tài VAR, Real đã không ít lần thót tim trước những đòn phản công tương đối sắc bén của đối thủ",1,0,0,0,0
27836093,:goal_info:,5,"Bỏ lỡ nhiều cơ hội, Espanyol phải trả giá bằng bàn thua ở cuối hiệp 1. Marco Asensio thực hiện một cú sút chân trái trong vòng cấm địa tung lưới đội khách",1,0,0,0,0
27836093,:match_result:,6,"Thắng tối thiểu 1-0 trong ngày vắng 2 ngôi sao Bale và Marcelo, Real Madrid tạm thời vươn lên dẫn đầu BXH La Liga",0,0,1,0,0
27836841,:goal_info:,1,Inter:Brozovic (90'+4),1,0,0,0,0
27836841,:match_info:,2,Dù được đánh giá cao hơn song Inter không thể tạo ra được thế trận lấn lướt trước chủ nhà Sampdoria,0,1,0,0,0
27836841,:match_result:goal_info:,3,"Những tưởng trận đấu đã kết thúc với tỷ số hòa 0-0 thì đúng vào phút bù giờ cuối cùng, tiền vệ Marcelo Brozovic tung cú sút căng ở góc hẹp trong vòng cấm mang về chiến thắng sát nút 1-0 cho Inter.",1,0,1,0,0
27847177,:match_info:,1,Các nhà đương kim vô địch nhập cuộc với khí thế áp đảo ngay từ đầu và khung thành Olsen đã liên tục bị vây hãm tuy nhiên các vị khách cũng không hề kém cạnh khi triển khai lối đá phòng ngự có chiều sâu. Công người gác đền của Roma cũng có một trận đấu khá xuất sắc nên Real dường như lâm vào thế bế tắc trước đại diện của Seri A,0,1,0,0,0
27847177,:goal_info:,2,"Tuy nhiên Olsen cũng không thể cản được pha lập công của Isco ở cuối hiệp 1. Sau nhiều cơ hội bị bỏ lỡ cuối cùng Real cũng có bàn thắng khai thông thế bế tắc nhờ một tình huống cố định. Từ quả phạt từ ngoài vòng cấm địa, tiền vệ Tây Ban Nha vẽ một đường cong hoàn hảo để đưa bóng vào lưới trước sự bất lực của hàng thủ Roma",1,0,0,0,0
27847177,:goal_info:,3,"Để có thêm bàn thắng, HLV đẩy Gareth Bale chơi cao hẳn lên như một tiền đạo. Tiền đạo xứ Wales đã chứng minh mình có thể thay thế cho vị trí mà Ronaldo để lại bằng lối chơi thanh thoát nhưng cũng đầy sức mạnh. Anh có một cú sút vọt xà trước khi ghi bàn nâng tỷ số sau đó ít phút",1,0,0,0,0
27847177,:match_result:goal_info:,4,Sau bàn thắng này Real càng chơi bùng nổ hơn nữa. Người vào thành Bale trong hiệp 2 Mariano Diaz cũng không bỏ lỡ cơ hội điền tên mình lên bảng tỷ số với một cú cứa lòng đẳng cấp ấn định chiến thắng 3-0 cho đội chủ nhà,1,0,1,0,0
27847177,:goal_info:,5,"Real: Isco (45’), Bale (58’), Mariano (90+1')",1,0,0,0,0
27853355,:match_info:,1,"Ở loạt trận giao hữu quốc tế tuần này, Brazil hành quân đến Đức với khát khao có được chiến thắng để trả món nợ thua 1-7 ở World Cup 2014",0,1,0,0,0
27853355,:goal_info:,2,"Phút 37, từ quả treo bóng bên cánh phải của Willian, Gabriel Jesus bật cao đánh đầu. Nơi khung thành tuyển Đức, thủ môn Kevin Trapp phản xạ lúng túng đẩy bóng vào lưới. Brazil có bàn thắng mở tỷ số từ cơ hội tấn công rõ ràng đầu tiên",1,0,0,0,0
27853355,:match_result:,3,"Kết thúc trận, Brazil rời đất Đức với chiến thắng 1-0",0,0,1,0,0
27856885,:goal_info:,1,"Rennes:Rabiot (11', phản lưới nhà)",1,0,0,0,0
27856885,:goal_info:,2,"PSG:Di Maria (45'), Meunier, 61'), Choupo Moting (83')",1,0,0,0,0
27856885,:match_result:,3,Rennes 1-3 PSG,0,0,1,0,0
27856885,:match_info:,4,PSG hành quân tới Rennes mà không có chân sút Kylian Mbappe vì án treo giò,0,1,0,0,0
27856885,:goal_info:,5,"Khi trận đấu mới diễn ra được 11 phút, các vị khách đã bị dội một gáo nước lạnh. Tiền vệ Adrien Rabiot của họ lúng túng đốt lưới nhà biếu không cho Rennes một bàn thắng. Món quà của Rabiot khiến tinh thần thi đấu của đội chủ nhà lên khá cao",1,0,0,0,0
27856885,:goal_info:,6,"Đáng tiếc là dù cũng tạo ra được thế trận không đến nỗi nào trước các nhà ĐKVĐ nước Pháp, Rennes lại để đối phương gỡ hòa đúng vào phút cuối hiệp 1. Nhận đường chuyền của Julian Draxler, tiền vệ Angel Di Maria đã thể hiện đẳng cấp của một ngôi sao với cú dứt điểm bằng chân trái từ ngoài vòng cấm làm bó tay thủ thành Koubek",1,0,0,0,0
27856885,:goal_info:,7,"Chưa dừng lại ở đó, 15 phút sau khi hiệp 2 bắt đầu, hậu vệ phải Thomas Meunier trong một pha dâng cao tấn công đã sút bóng chéo góc mang về bàn thắng thứ 2 cho PSG",1,0,0,0,0
27856885,:goal_info:,8,"Sau khi kiến tạo cho Meunier lập công, đến phút 83, anh lại góp công lớn vào bàn thắng thứ 3 của đội bóng thủ đô nước Pháp. Chính nhờ Neymar có pha dốc bóng từ giữa sân làm rối loạn đội hình Rennes, Meunier mới có cơ hội căng ngang vào vòng cấm cho tiền đạo Choupo-Moting khống chế hợp lý và dứt điểm quyết đoán làm tung lưới đội chủ nhà lần thứ 3",1,0,0,0,0
27857230,:goal_info:,1,"Arsenal: Lacazette (56'),Aubameyang (59')",1,0,0,0,0
27857230,:match_result:,5,Arsenal 2-0 Everton,0,0,1,0,0
27857230,:match_info:,2,"Trước khi Lacazette ghi bàn mở tỉ số, chất lượng của trận đấu giữa Arsenal và Everton khá thấp",0,1,0,0,0
27857230,:goal_info:,3,"Giữa bối cảnh ấy, Lacazette ""xuất hiện"" như một vị thần. Thực ra thì tiền đạo người Pháp cũng chơi không mấy nổi bật trong phần lớn thời gian của trận đấu. Nhưng khi cơ hội đến, phút 56, sau đường chuyền của Aaron Ramsey, anh đã làm được điều mà không một cầu thủ nào của hai đội làm được trước đó: ghi bàn. Tiền đạo người Pháp đã mở người hợp lý trước khi tung ra cú cứa lòng đưa bóng đập cột xa vào lưới trong sự bất lực của tuyển thủ Anh Jordan Pickford",1,0,0,0,0
27857230,:goal_info:,4,"Rồi chính Lacazette, chỉ 3 phút sau đó, đã khai thác thành công một sai lầm của hàng thủ Everton để mở ra bàn thắng thứ hai cho Arsenal. Ramsey tiếp tục là người kiến tạo, nhưng công lớn thuộc về Lacazette, người đã đặt cầu thủ người Xứ Wales và hai đồng đội khác vào thế ba đánh một với một đường chuyền một chạm rất nhanh sau sai lầm của hậu vệ Everton. Đó là một bàn thắng không hợp lệ - Aubameyang đã rơi vào thế việt vị trước khi ghi bàn - nhưng vì trọng tài quyết định công nhận nó, nên chẳng ai quan tâm",1,0,0,0,0
27859762,:match_info:,1,"Sau màn thể hiện ấn tượng tại Europa League hồi giữa tuần, tân binh Lucas Torreira có lần đầu tiên được đá chính ở Premier League khi Arsenal tiếp đón Everton trên sân nhà Emirates",0,1,0,0,0
27859762,:goal_info:,2,". Tuy nhiên, vào lúc bế tắc nhất, Arsenal lại có được bàn mở tỉ số nhờ sự tỏa sáng của Alexandre Lacazette. Phút 56, tiền đạo người Pháp nhận đường chuyền của Ramsey trước khi loại bỏ một hậu vệ Everton rồi cứa lòng cực kì đẳng cấp khiến Pickford dù bay người hết cỡ của không thể chạm tay vào bóng",1,0,0,0,0
27859762,:goal_info:,3,"Chỉ 3 phút sau bàn khai thông bế tắc, Arsenal đã nhân đôi cách biệt. Ozil tận dụng sai lầm của Zouma và thoát xuống tốc độ bên phía cánh phải trước khi chuyền vào. Ramsey lỡ đà nhưng vẫn kịp đẩy bóng sang cho Aubameyang dứt điểm dễ dàng đánh bại Pickford",1,0,0,0,0
27859762,:match_result:,4,"Thời gian còn lại của hiệp 2, Arsenal chơi thoải mái hơn hẳn trong khi Everton lại xuống sức thấy rõ. Đội chủ nhà vì thế không gặp mấy khó khăn trong việc bảo toàn tỉ số 2-0 đến khi trọng tài nổi hồi còi kết thúc trận đấu",0,0,1,0,0
27866625,:goal_info:,1,"Juventus: Ronaldo (81'), Bernardeschi (90+4')",1,0,0,0,0
27866625,:match_info:,2,"Hành quân đến Benito Stirpe, mục tiêu của Juventus là tiếp tục nối dài thành tích toàn thắng tại Serie A 2018/19. Trong khi đó, siêu sao Cristiano Ronaldo cũng rất khao khát ghi bàn để quên đi nỗi buồn lĩnh thẻ đỏ trong trận đấu hồi giữa tuần trên sân Mestalla của Valencia tại Champions League",0,1,0,0,0
27866625,:match_info:,3,"Thực tế, với đẳng cấp cách biệt, Juve phủ đối phương trong những pha bắn phá liên tiếp. Bằng chứng là suốt 90 phút, Bà đầm già kiểm soát bóng tới 73% và tung ra tổng cộng 19 pha dứt điểm, riêng Ronaldo chiếm quá nửa với 10 pha dứt điểm, trong khi cả đội Frosinone chỉ sút có 3 quả",0,1,0,0,0
27866625,:goal_info:,4,"Suôt 80 phút, đội khách phung phí không biết bao nhiêu cơ hội ngon ăn và mọi nỗ lực chỉ được đền đáp ở phút 81. Sau nỗ lực đột phá của Pjanic, bóng vô tình tìm đến vị trí của Ronaldo và siêu sao người Bồ Đào Nha nhanh chân dứt điểm mở tỷ số",1,0,0,0,0
27866625,:match_result:goal_info:,5,"Bị thủng lưới, Frosinone không còn gì để mất nên dâng cao đội hình tấn công. Chính nhờ vậy, Juve có bàn thắng thứ hai, cũng là bàn ấn định chiến thắng 2-0 do công của Bernardeschi sau tình huống phản công chớp nhoáng",1,0,1,0,0
27892605,:goal_info:,1,"Inter:Icardi (pen 45'), D'Ambrosio (77')",1,0,0,0,0
27892605,:goal_info:,2,Fiorentina:Skriniar (phản lưới 53'),1,0,0,0,0
27892605,:match_result:,3,Inter 2-1 Fiorentina,0,0,1,0,0
27892605,:match_info:,4,"Trước cuộc tiếp đón Fiorentina, Inter đang thi đấu rất hay trong 1 tuần gần đây với 2 chiến thắng liên tiếp trên mọi đấu trường",0,1,0,0,0
27892605,:goal_info:penalty:,5,"1 cầu thủ Fio đã dùng tay cản pha tạt bóng của Candreva ở cánh phải và trọng tài buộc dùng VAR để xác định có thổi phạt đền hay không. Sau khi tham khảo, Inter đã được hưởng 11m và thủ quân Icardi dứt điểm thành công mang về bàn ở tỷ số cho chủ nhà",1,0,0,0,0
27892605,:goal_info:,6,"Kết quả của những đợt hãm thành liên tục của đội khách đã có kết quả khi trung vệ Skriniar đá phản lưới nhà, mang về bàn gỡ hòa 1-1 cho Fiorentina ở phút 53",1,0,0,0,0
27892605,:substitution:,7,"Ngay lập tức, HLV Luciano Spalletti buộc phải có những sự điều chỉnh nhân sự khi Politano vào thay Candreva và Balde thế chỗ Vecino",0,0,0,0,1
27892605,:goal_info:,8,"Phút 77, thủ quân Icardi chuyền bóng chính xác cho D'Ambrosio thoát xuống dứt điểm gọn gàng, nâng tỷ số lên 2-1 cho Inter",1,0,0,0,0
27893024,:goal_info:,1,Angers SCO: Bahoken (27'),1,0,0,0,0
27893024,:match_result:,2,Monaco 0-1 Angers,0,0,1,0,0
27893024,:match_info:,3,"5 vòng đấu liên tiếp, Monaco không hề biết tới thắng lợi. Trong khi đó, Angers lại sở hữu phong độ tốt hơn (thắng 2, hòa 1 và thua 2). Dù vậy, Monaco bước vào trận đấu này với lợi thế sân nhà và CĐV hi vọng, đoàn quân của HLV Jardim sẽ có được chiến thắng để cải thiện thứ hạng.",0,1,0,0,0
27893024,:goal_info:,4,Khi Monaco còn chưa biết làm sao xuyên thủng mành lưới của Butelle thì họ phải nhận bàn thua ở phút 27. Bahoken dứt điểm cực nhanh trong vòng 16m50 làm bó tay Benaglio,1,0,0,0,0
27894952,:match_info:match_result:,1,"Trước đối thủ đang thi đấu ở giải hạng 3 nước Anh (League One) như Oxford Utd, HLV Pep Guardiola đã chủ động cho nhiều trụ cột nghỉ dưỡng sức. Mặc dù vậy, với đẳng cấp vượt trội, gã nhà giàu thành Manchester vẫn dễ dàng vượt qua đối thủ với tỷ số 3-0",0,1,1,0,0
27894952,:goal_info:,2," Kết quả, tới phút 36, Nhà ĐKVĐ nước Anh đã ghi bàn thắng vượt lên dẫn trước nhờ công của Gabriel Jesus. Từ tình huống đi bóng và dứt điểm bất thành của Brahim Diaz, Jesus đã có mặt đúng lúc tung cú đánh đầu cận thành xuyên thủng mành lưới của Oxford",1,0,0,0,0
27894952,:goal_info:,3,"Bước sang hiệp 2, thế trận không thay đổi đáng kể. Man City vẫn là đội tạo ra thế trận lấn lướt hoàn toàn. Tuy vậy, cũng phải tới phút 78, gã nhà giàu thành Manchester mới có bàn thắng nhân đôi cách biệt",1,0,0,0,0
27894952,:goal_info:,4,"Từ tình huống phản công nhanh, Phil Foden đã tung đường chuyền đặt Riyad Mahrez vào thế đối mặt thủ thành đối phương. Trước cơ hội này, ngôi sao người Algeria đã bình tĩnh ghi bàn thắng thứ 2 cho Man City",1,0,0,0,0
27894952,:goal_info:,5,"Trước khi trận đấu kết thúc, Man City còn ghi thêm 1 bàn thắng nữa ở phút 90. Không ai khác, chính Foden là người đã lập công với cú sút chìm vào góc xa",1,0,0,0,0
27894952,:match_result:,6,"Với chiến thắng tưng bừng 3-0, Man City đã dễ dàng đoạt vé vào vòng 4 Carabao Cup. Đối thủ tiếp theo của thầy trò Guardiola sẽ được xác định ở lễ bốc thăm đêm nay",0,0,1,0,0
27906849,:goal_info:,1,"Leganes: Nabil El Zhar (52'), Oscar (53')",1,0,0,0,0
27906849,:goal_info:,2,Barca: Coutinho (12'),1,0,0,0,0
27906849,:match_result:,3,Leganes 2-1 Barcelona,0,0,1,0,0
27906849,:match_info:,4,"Sau trận hòa đáng thất vọng trước Girona ngay trên sân Nou Camp ở vòng 5 La Liga, Barca hành quân đến sân của Leganes với quyết tâm giành trọn 3 điểm",0,1,0,0,0
27906849,:goal_info:,5,"Messi, trong trận đấu thứ 700 cho Barca (tính cả các trận không chính thức), đã có đường chuyền từ cánh phải vào phía trước vòng cấm Leganes cho Coutinho. Tiền vệ người Brazil đỡ bóng nảy lên rồi tung cú vuốt bóng đẳng cấp làm tung lưới đội chủ nhà",1,0,0,0,0
27906849,:goal_info:,6," Phút 52, từ một pha tạt bóng bên cánh trái, Nabil El Zhar đã đánh đầu cận thành gỡ hòa 1-1 cho Leganes",1,0,0,0,0
27906849,:goal_info:,7,"Chỉ 68 giây sau, Leganes tiếp tục có thêm bàn thắng. Từ một pha bóng không mấy nguy hiểm, Gerard Pique đã bất cẩn chuyền thẳng cho Oscar bên phía Leganes. Những gì Oscar phải làm là rất đơn giản: Dứt điểm cận thành hạ gục thủ môn Ter Stegen",1,0,0,0,0
27906907,:goal_info:,1,Liverpool:Sturridge (58’),1,0,0,0,0
27906907,:goal_info:,2,"Chelsea:Emerson (79’), Hazard (85’)",1,0,0,0,0
27906907,:match_result:,3,Liverpool 1-2 Chelsea,0,0,1,0,0
27906907,:match_info:,4,"Đúng như dự báo, cả hai đội đều tung vào sân nhiều cầu thủ dự bị. Nếu như Emerson, Barkley, Fabregas có lần hiếm hoi xuất hiện trong đội hình Chelsea thì bên phía Liverpool, tiền vệ Fabinho lần đầu tiên đá chính. Dù được đánh giá nhỉnh hơn nhưng đội chủ sân Anfield lại tỏ ra lép vế trước Chelsea",0,1,0,0,0
27906907,:goal_info:,5,Nhưng Sturridge đã không bỏ lỡ cơ hội sau đó ở phút 58. Tiền đạo người Anh bay người đá bồi đẹp mắt mở tỷ số cho Liverpool. Bàn thua thể hiện rõ sự luống cuống của các cầu thủ Chelsea khi họ để mất bóng ngay ngoài vòng 16m50,1,0,0,0,0
27906907,:goal_info:,7,"Trong thế trận kém hơn, đội khách bất ngờ có bàn gỡ hòa vào phút 79. Hậu vệ Emerson ập vào sút bồi gỡ hòa từ cú đánh đầu của Barkley",1,0,0,0,0
27906907,:goal_info:,6,"Trong thế trận căng như dây đàn vào những phút cuối, một khoảnh khắc siêu sao đã giải quyết trận đấu. Phút 85, Hazard đột phá từ giữa sân, bật tường với Azpilicueta, sau đó tiếp tục lừa bóng qua hàng loạt bóng áo đỏ",1,0,0,0,0
27907262,:goal_info:,1,"Juve: Dybala (11'), Matuidi (16')",1,0,0,0,0
27907262,:match_info:,2,"Cho đến trước trận đấu giữa Juve vs Bologna thuộc vòng 6 Serie A, Dybala tỏ ra rất thầm lặng so với đối tác trên hàng công là Cristiano Ronaldo",0,1,0,0,0
27907262,:goal_info:,3,"Ngay phút 11, chính Dybala là người khởi đầu và kết thúc một pha phối hợp trong vòng cấm Bologna dẫn đến bàn mở tỷ số cho Juve",1,0,0,0,0
27907262,:goal_info:,4,"Chỉ 6 phút sau, bộ ba Dybala, Ronaldo và Matuidi đã giúp Juve có bàn thắng thứ 2. Từ cánh phải, Dybala tạt bóng cho Ronaldo băng xuống cột xa khung thành Bologna. Ronaldo trả ngược lại cho Matuidi và tiền vệ người Pháp đã có cú sút quyết đoán từ góc hẹp đánh bại thủ môn Skorupski",1,0,0,0,0
27907262,:match_result:,5,Sự chắc chắn của Juve khiến Bologna chỉ có 2 cú sút trúng khung thành trong phần còn lại của trận đấu. Juve đã bảo toàn được mành lưới và kết thúc trận đấu với chiến thắng 2-0,0,0,1,0,0
27907409,:goal_info:,1,"Sevilla: Andre Silva (17', 21'), Ben Yedder (39')",1,0,0,0,0
27907409,:match_info:match_result:,2,Sevilla 3-0 Real Madrid,0,1,1,0,0
27907409,:goal_info:,3,"Từ phút 17 đến 21, tiền đạo Andre Silva đã có liền 2 bàn thắng đều từ những tình huống dứt điểm khá dễ dàng trong vòng cấm",1,0,0,0,0
27907409,:goal_info:,4,"Đến phút 39, Ben Yedder hoàn tất chiến thắng giòn giã của Sevilla ngay trong hiệp 1 với tình huống chớp thời cơ băng xuống phá bẫy việt vị trước khi dứt điểm một chạm trong khu cấm địa của Real",1,0,0,0,0
27907409,:match_result:,5,"Chung cuộc, Real thất bại đau đớn với tỷ số 0-3",0,0,1,0,0
27907483,:goal_info:,1,"PSG: Cavani (5, 44'), Neymar (pen, 24'), Meunier (55'",1,0,0,0,0
27907483,:goal_info:,2,Reims: Chavalerin (2'),1,0,0,0,0
27907483,:match_info:,3,"Ở vòng 7 Ligue 1, PSG chỉ phải tiếp đón Reims, đội bóng luôn yếu bóng vía trên sân khách",0,1,0,0,0
27907483,:goal_info:,4,Có lẽ chính vì thế mà PSG nhập cuộc có phần chủ quan và để Reims chọc thủng lưới ngay phút 2,1,0,0,0,0
27907483,:goal_info:,5,"Xuất phát từ tình huống không hiểu ý giữa Marco Verratti và Julian Draxler, Pablo Chavarria có bóng và đột phá xuống cánh trái. Chavarria trả ngược lại cho Xavier Chavalerin dứt điểm hạ gục thủ thành Gianluigi Buffon bên phía PSG",1,0,0,0,0
27907483,:goal_info:,6,"Khi ""mãnh thú"" PSG thức giấc, Reims chỉ biết chịu trận. Chỉ 3 phút sau khi nhận bàn thua, đội bóng thành Paris đã có bàn gỡ hòa",1,0,0,0,0
27907483,:goal_info:,7,"Từ pha bóng lỏng lẻo của hàng thủ Reims, Cavani đi bóng xuống vòng cấm đối phương ở vị trí hơi chếch bên cánh phải. Tiền đạo người Uruguay đã bấm bóng kỹ thuật qua đầu thủ môn Eduardo Mendy thành bàn thắng đẹp mắt",1,0,0,0,0
27907483,:goal_info:penalty:,8,"Đến phút 24, Cavani đem về quả 11m cho PSG sau khi anh bị Ghislain Konan phạm lỗi trong vòng cấm. Neymar đã không mắc sai lầm trên chấm penalty và giúp đội bóng của Thomas Tuchel vươn lên dẫn trước 2-1",1,0,0,0,0
27907483,:match_result:goal_info:,9,"Bước sang hiệp 2, cầu thủ vào sân thay người Thomas Meunier lập công giúp PSG khép lại trận đấu với tỷ số 4-1",1,0,1,0,0
27909074,:match_info:,1,"Để chuẩn bị cho trận gặp Napoli vào cuối tuần, Juventus đã chủ động cho nhiều trụ cột nghỉ dưỡng sức ở màn tiếp đón Bologna",0,1,0,0,0
27909074,:goal_info:,2,"Phút 11, từ đường chuyền dài vượt tuyến, Dybala đã làm tường tạo cơ hội cực tốt cho Blaise Matuidi. Tiền vệ người Pháp dứt điểm không thể đánh bại thủ thành Skorupski. Nhưng ngay sau đó, Dybala đã tung cú sút bồi xé lưới Bologna, đưa Lão bà vượt lên dẫn trước 1-0",1,0,0,0,0
27909074,:goal_info:,3,". Kết quả, chỉ 5 phút sau đó, các Nhà ĐKVĐ đã có bàn thắng nhân đôi cách biệt. Nhận đường chuyền của Dybala, Cris Ronaldo đã tung cú dứt điểm đưa bóng cắt ngang khung thành của Bologna. Những tưởng cơ hội đã trôi qua thì tiền vệ Blaise Matuidi lại bất ngờ xuất hiện, tung cú dứt điểm hiểm hóc ở góc hẹp hạ gục thủ thành Skorupski",1,0,0,0,0
27909074,:match_result:,4,Chiến thắng 2-0 đã là quá đủ để Juventus nối dài mạch toàn thắng ở Serie A mùa này lên con số 6,0,0,1,0,0
27921682,:match_info:,2,AC Milan hành quân tới sân Carlo Castellani mà không có sự phục vụ của tiền đạo số 1 Gonzalo Higuain,0,1,0,0,0
27921682,:match_info:,1,Gặp đội bóng yếu như Empoli là thời cơ không thể tốt hơn để Milan tìm lại cảm hứng chiến thắng sau khi bất ngờ để Atalanta cầm hòa 2-2 dù đã 2 lần vượt lên ở vòng trước,0,1,0,0,0
27921682,:goal_info:,3,"Tuy vậy, đội khách cũng chỉ mất có 10 phút để tìm được bàn thắng khai thông bế tắc. Xuất phát từ tình huống phá bóng thiếu dứt khoát của 1 hậu vệ Empoli, Biglia băng lên dứt điểm đầy uy lực, trúng chân Capezzi rồi bay thẳng vào góc cao. 1-0 cho Milan",1,0,0,0,0
27921682,:goal_info:penalty:,4,"Trong thời gian tiếp theo của trận đấu, Milan cố gắng kiểm soát thế trận còn Empoli đẩy cao đội hình hòng tìm kiếm bàn gỡ hòa. Nhưng phải chờ tới phút 71, những nỗ lực của đội chủ nhà mới thành hiện thực. Caputo sút phạt đền chính xác để giúp Empoli giữ lại được 1 điểm trên sân nhà",1,0,0,0,0
27932814,:goal_info:,1,FLC.TH:Xuân Thành (32’),1,0,0,0,0
27932814,:goal_info:,4,"Kiểm soát hoàn toàn thế trận, nhưng cũng phải cần đến sự may mắn, FLC.TH mới có được bàn thắng khai thông thế bế tắc. Phút 32, từ tình huống phối hợp ở biên với Omar, Xuân Thành lật bóng chạm người hậu vệ Xuân Thắng bên phía chủ nhà đi đổi hướng làm bó tay thủ môn Vũ Hải, mở tỷ số cho đội khách",1,0,0,0,0
27932814,:match_result:,5,Tỷ số 1-0 nghiêng về FLC.TH được giữ nguyên đến khi trận đấu kết thúc,0,0,1,0,0
27932814,:match_info:,2,"SLNA: Vũ Hải, Ngọc Hải, Văn Khánh, Đình Hoàng, Ngọc Đức, Sỹ Sâm (Ngọc Toàn, 76’), Khắc Ngọc, Thế Cường (Tuấn Tài, 86’), Xuân Thắng (Văn Đức, 61’), Olaha, Lynch",0,1,0,0,0
27932814,:match_info:,3,"FLC.TH: Tiến Dũng, Tiến Thành, Minh Tùng, Xuân Thành, Văn Nam, Hữu Dũng (Minh Tuấn, 70’), Hoàng Thịnh, Đình Tùng (Trọng Hoàng, 59’), Văn Thắng (Văn Hiếu, 90’), Omar, Rimario",0,1,0,0,0
27933589,:goal_info:,1,Sài Gòn: Ngọc Duy (25’),1,0,0,0,0
27933589,:match_info:,2,"Đặc biệt phút 12, Văn Ngọ bên Sài Gòn FC đã có cú sút phạt khá hiểm, khiến thủ môn Thanh Bình phải bay người cản phá mới cứu nguy được cho cầu môn của SHB Đà Nẵng",0,1,0,0,0
27933589,:goal_info:,3,"Phút 25, trong một pha phối hợp nhanh, Da Sylva đã có đường chuyền cho Ngọc Duy đột phá vào khu vực 16m50 rồi tung cú sút mở tỷ số 1-0 cho Sài Gòn FC",1,0,0,0,0
27933589,:match_result:,4," Vậy nhưng trước hàng phòng thủ kín kẽ của chủ nhà, các chân sút của SHB Đà Nẵng đã không thể tìm được bàn thắng, đành chấp nhận thua chung cuộc 1-0. Dẫu như thế, SHB Đà Nẵng cũng đã chính thức trụ hạng",0,0,1,0,0
27936971,:goal_info:,1,"Saint Etienne: Khazri (41', 54')",1,0,0,0,0
27936971,:match_info:,2,"Do đó, việc phải đến làm khách trên sân của đội bóng đang có phong độ cao là Saint Etienne mang đến những dự cảm không hay dành cho Monaco",0,1,0,0,0
27936971,:match_result:,3,"Ngôi sao sáng nhất Saint Etienne là Wahbi Khazri khi anh lập cú đúp, chia đều trong mỗi hiệp đấu để mang về thắng lợi 2-0 cho đội chủ nhà",0,0,1,0,0
27946527,:goal_info:,1,"Tottenham:Kane (25’, 34’ pen)",1,0,0,0,0
27946527,:goal_info:,2,"Phút thứ 25, Kieran Trippier có quả tạt vừa tầm vào vòng cấm để Kane bật cao đánh đầu vào góc gần mở tỷ số cho Tottenham",1,0,0,0,0
